ACT_SEGREG,AREA_HA,AREA_M2,ARROJO_RR1,ARROJO_RR_,CANT_RRSS,CATEGORIA,CRIANZA_AN,DEN_BOT,DEPARTAMEN,DISTRITO,ESTE,Index,M_ADM_BOT,M_DISP_RRS,NORTE,PERIMETRO,PROVINCIA,QUEMA_BASU,ZONA
No,0.02428763,242.87630369,No,No,"0,09",Recuperación,No,Botadero Chacabamba,Huánuco,Chacabamba,323477.0,1513,Municipalidad distrital de Chacabamba,Municipalidad distrital de Chacabamba,8905453.0,63.42096339,Yarowilca,Si,18
,3.32593026,33259.3026018,,,,Recuperación,,Botadero Sector Orcona,Ica,Marcona,513004.0,959,Municipalidad provincial de Nasca,,8365134.0,912.32387421,Nasca,,18
No,0.03570067,357.00673435,No,No,"0,01",Recuperación,No,Botadero S/N,Ica,Chavin,401048.0,864,Municipalidad distrital de Chavín,Municipalidad distrital de Chavín,8554410.0,69.86740073,Chincha,No,18
No,0.02397144,239.71441705,No,No,No Precisa,Recuperación,No,Botadero S/N,Ica,San Pedro de Huacarpana,430246.0,865,Municipalidad distrital de San Pedro de Huacarpana,Municipalidad distrital de San Pedro de Huacarpana,8557995.0,62.41221,Chincha,No,18
No,0.13664159,1366.41592388,No,No,"0,01",Recuperación,No,Botadero S/N,Ica,San Juan de Yanac,412740.0,1263,Municipalidad distrital de San Juan de Yanac,Municipalidad distrital de San Juan de Yanac,8538230.0,146.40814663,Chincha,No,18
No,0.00876898,87.68983387,No,No,"0,3",Recuperación,No,Botadero Municipal,Ica,San Pedro de Huacarpana,430907.0,1443,Municipalidad distrital de San Pedro de Huacarpana,Municipalidad distrital de San Pedro de Huacarpana,8557673.0,39.54742396,Chincha,No,18
Si,7.52134424,75213.4423716,No,Si,21,Recuperación,No,Botadero Altura del Km 352.5 Carretera Panamericana Sur,Ica,Santiago,442395.0,382,Municipalidad distrital de Santiago,"Municipalidad distrital de Tate, Municipalidad distrital de Pachacutec, Municipalidad distrital de Salas, Municipalidad distrital de Ocucaje, Municipalidad distrital de Subtanjalla",8404079.0,1094.37294715,Ica,No,18
No,0.36346162,3634.61623134,No,No,No Precisa,Recuperación,No,Botadero altura de Km 5 Trayecto Ica - Pampahuasi,Ica,Yauca del Rosario,432843.0,384,Municipalidad distrital de Yauca del Rosario,"Municipalidad distrital de Yauca del Rosario, Municipalidad distrital de Los Aquijes",8437848.0,260.19813993,Ica,No,18
Si,0.13632089,1363.20889839,No,No,5,Recuperación,No,Botadero Sector El Boquerón,Ica,San José de Los Molinos,428838.0,1218,Municipalidad distrital de San José de Los Molinos,Municipalidad distrital de San José de Los Molinos,8458751.0,160.44178554,Ica,No,18
No,0.03057137,305.71368144,No,No,"0,05",Recuperación,No,Botadero Centro Poblado de Santuario,Ica,Yauca del Rosario,437691.0,1254,Municipalidad distrital de Yauca del Rosario,Municipalidad distrital de Yauca del Rosario,8436832.0,77.99017356,Ica,No,18
No,7.85944269,78594.4268635,No,No,"0,3",Recuperación,No,Botadero Las Antenas,Ica,Santiago,436314.0,1270,Municipalidad provincial de Ica,Municipalidad distrital de Ocucaje,8409218.0,1483.61123486,Ica,No,18
No,0.04,370.0,No,No,0.035,Recuperación,No,Botadero Casa Blanca,Ica,Yauca del Rosario,444565.0,1777,MUNICPALIDAD DISTRITAL YAUCA DEL ROSARIO,Municipalidad Distrital Yauca del Rosario,8443627.0,0.0,Ica,No,18
No,0.69289476,6928.94756809,No,No,"2,5",Recuperación,No,Botadero Centro Poblado El Estudiante,Ica,El Ingenio,487285.0,1100,Municipalidad distrital de Ingenio,Municipalidad distrital de Ingenio,8379873.0,379.99374368,Nasca,No,18
No,0.20300602,2030.0601874,No,No,"1,2",Recuperación,No,Botadero altura del Km 70 Carretera Libertadores Wari,Ica,Huancano,435882.0,862,Municipalidad distrital de Huancano,Municipalidad distrital de Huancano,8497029.0,194.35555546,Pisco,No,18
No,0.20564295,2056.42947242,No,No,"0,873",Recuperación,No,Botadero S/N,Ica,Humay,396894.0,1269,Municipalidad distrital de Humay,Municipalidad distrital de Humay,8479092.0,201.9594074,Pisco,No,18
No,4.10166361,41016.6361257,No,No,9,Recuperación,No,Botadero Pampa del Carmen,Ica,El Carmen,389824.0,729,Municipalidad distrital de El Cármen,Municipalidad distrital de El Cármen,8505641.0,1017.73599202,Chincha,Si,18
No,0.48396701,4839.6701233,No,No,"2,5",Recuperación,No,Botadero Sector Chichicama,Ica,Alto Laran,383989.0,863,Municipalidad distrital de Alto Laran,Municipalidad distrital de Alto Laran,8514679.0,449.66045935,Chincha,Si,18
Si,181.24151696,1812415.16964,Si,Si,100,Recuperación,Si,Botadero Sector Pampa de Ñoco,Ica,Pueblo Nuevo,380922.0,1171,Municipalidad provincial de Chincha,"Municipalidad distrital de Sunampe, Municipalidad distrital de Chincha Baja, Municipalidad distrital de Grocio Prado, Municipalidad distrital de Pueblo Nuevo, Municipalidad distrital de Tambo de Mora, Municipalidad provincial de Chincha",8523056.0,8481.41984556,Chincha,Si,18
Si,5.54377897,55437.7896788,No,No,130,Recuperación,No,Botadero altura del Km 344 Carretera Panamericana Sur,Ica,Santiago,435057.0,383,Municipalidad distrital de Pueblo Nuevo,"Municipalidad distrital de Pueblo Nuevo, Municipalidad distrital de Tate, Municipalidad distrital de Pachacutec, Municipalidad distrital de Salas",8410582.0,1626.43129704,Ica,Si,18
Si,10.47687341,104768.734064,No,Si,20,Recuperación,No,Botadero Sector Lomo Largo,Ica,La Tinguiña,427500.0,1216,Municipalidad distrital de La Tinguiña,"Municipalidad distrital de Tinguiña, Municipalidad distrital de Parcona",8448712.0,1710.19039979,Ica,Si,18
Si,0.41255676,4125.56755912,No,No,"2,5",Recuperación,No,Botadero Centro Poblado El Olivo,Ica,San Juan Bautista,423097.0,1217,Municipalidad distrital de San Juan Bautista,Municipalidad distrital de San Juan Bautista,8457277.0,263.25969315,Ica,Si,18
No,0.07455272,745.52720514,No,No,"0,01",Recuperación,No,Botadero Municipal,Ica,Yauca del Rosario,434453.0,1441,Municipalidad distrital de Los Aquijes,Municipalidad distrital de Los Aquijes,8437331.0,117.20739044,Ica,Si,18
Si,0.53398547,5339.85472165,No,No,"0,01",Recuperación,No,Botadero Municipal,Ica,Yauca del Rosario,433238.0,1501,Municipalidad distrital de Los Aquijes,Municipalidad distrital de Los Aquijes,8438093.0,359.64342431,Ica,Si,18
No,0.01,105.0,No,No,0.02,Recuperación,No,Botadero Santuario,Ica,Yauca del Rosario,438153.0,1764,MUNICIPALIDAD DISTRITAL YAUCA DEL ROSARI,Municipalidad Distrital Yauca del Rosario,8436587.0,0.0,Ica,Si,18
Si,0.41998979,4199.89789446,No,No,5,Recuperación,No,Botadero Sector Las Lomas,Ica,Vista Alegre,508127.0,1236,Municipalidad distrital de Vista Alegre,Municipalidad distrital de Vista Alegre,8357518.0,347.09864228,Nasca,Si,18
Si,7.16648449,71664.844858,No,No,"18,55",Recuperación,No,Botadero Sector Cerrillo mancha verde,Ica,Nasca,500087.0,1253,Municipalidad provincial de Nasca,"Municipalidad provincial de Nasca, Municipalidad distrital de Vista Alegre",8354191.0,1734.86635178,Nasca,Si,18
No,0.00063485,6.34849993,No,Si,"0,01",Recuperación,No,Botadero S/N,Ica,Changuillo,477293.0,1440,Municipalidad distrital de Changuillo,Municipalidad distrital de Changuillo,8377739.0,10.09601805,Nasca,Si,18
Si,0.16662234,1666.2233924,No,No,"4,6",Recuperación,No,Botadero altura del Km 413.5 Carretera Panamerica Sur,Ica,Llipata,483018.0,1101,Municipalidad provincial de Palpa,"Municipalidad provincial de Palpa, Municipalidad distrital de Llipata",8383699.0,177.8530157,Palpa,Si,18
No,0.52196056,5219.60564607,No,No,"0,2",Recuperación,No,Botadero S/N,Ica,Santa Cruz,475134.0,1102,Municipalidad distrital de Santa Cruz,Municipalidad distrital de Santa Cruz,8398810.0,292.82681622,Palpa,Si,18
Si,0.33951863,3395.18626134,No,No,No Precisa,Recuperación,No,Botadero Sector El Pernil,Ica,Río Grande,476865.0,1237,Municipalidad distrital de Rio Grande,Municipalidad distrital de Rio Grande,8396257.0,364.16883758,Palpa,Si,18
No,0.01774623,177.46226349,No,No,"0,1",Recuperación,No,Botadero Sector Chochoca,Ica,Tibillo,480513.0,1255,Municipalidad distrital de Tibillo,Municipalidad distrital de Tibillo,8441567.0,58.78842724,Palpa,Si,18
Si,0.02238049,223.80494279,No,No,"0,5",Recuperación,No,Botadero Sector La Isla,Ica,Río Grande,479881.0,1442,Municipalidad distrital de Río Grande,Municipalidad distrital de Río Grande,8400491.0,62.61473696,Palpa,Si,18
Si,23.79230654,237923.065402,No,No,5,Recuperación,No,Botadero altura del Km 9.5 Carretera Santana Chiri,Ica,Paracas,368044.0,385,Municipalidad distrital de Paracas,Municipalidad distrital de Paracas,8472412.0,2679.34116171,Pisco,Si,18
Si,1.9127046,19127.0460185,No,No,20,Recuperación,No,Botadero S/N,Ica,San Andrés,369716.0,461,Municipalidad distrital de San Andrés,Municipalidad distrital de San Andrés,8480779.0,543.73715209,Pisco,Si,18
Si,1.1777307,11777.3069701,No,No,5,Recuperación,No,Botadero Sector Pampa de Ocas,Ica,Tupac Amaru Inca,377391.0,462,Municipalidad distrital de Tupac Amaru Inca,Municipalidad distrital de Tupac Amaru Inca,8481613.0,581.95191775,Pisco,Si,18
Si,3.82342717,38234.2717397,No,No,11,Recuperación,No,Botadero Sector Caucato,Ica,San Clemente,373514.0,776,Municipalidad distrital de San Clemente,Municipalidad distrital de San Clemente,8490214.0,902.07383464,Pisco,Si,18
No,0.63580242,6358.02420627,No,No,7,Recuperación,No,Botadero Sector Lomas de Cabeza,Ica,Independencia,393568.0,861,Municipalidad distrital de Independencia,Municipalidad distrital de Independencia,8493700.0,438.96462905,Pisco,Si,18
Si,15.64972184,156497.218448,Si,No,"33,84",Recuperación,No,Botadero Fundo Santa Martha,Ica,San Andrés,369745.0,1271,Municipalidad provincial de Pisco,Municipalidad provincial de Pisco,8480269.0,1636.16119034,Pisco,Si,18
No,0.018062,180.618965,No,No,0.9,Recuperación,No,Botadero Municipal Pampa Rica,Junín,San Luis de Shuaro,466299.0,430,Municipalidad distrital San Luis de Shuaro,Municipalidad distrital San Luis de Shuaro,8797078.0,52.826088,Chanchamayo,No,18
Si,1.07427728,10742.7727824,No,Si,285,Recuperación,No,Botadero Sector Pampa Michi,Junín,Chanchamayo,470889.0,709,Municipalidad provincial de Chanchamayo,Municipalidad provincial de Chanchamayo,8790004.0,451.25615604,Chanchamayo,No,18
No,0.13208756,1320.87562615,No,No,"0,5",Recuperación,No,Botadero Piedra Blanca,Junín,Vitoc,463412.0,1380,Municipalidad distrital de Vitoc,Municipalidad distrital de Vitoc,8761492.0,139.9298812,Chanchamayo,No,18
No,0.51258893,5125.88925697,No,No,1,Recuperación,No,Botadero Puñizas,Junín,San Luis de Shuaro,470407.0,1381,Municipalidad distrital de San Luis de Shuaro,Municipalidad distrital de San Luis de Shuaro,8799110.0,271.62846962,Chanchamayo,No,18
Si,2.01438176,20143.8176216,No,No,35,Recuperación,No,Botadero Cerro Gavilán,Junín,Perene,472746.0,1382,Municipalidad distrital de Perené,Municipalidad distrital de Perené,8787184.0,635.35127164,Chanchamayo,No,18
Si,2.05556169,20555.6169007,Si,No,38,Reconversión,No,Botadero Alto Kimiriki,Junín,Pichanaqui,513363.0,1641,Municipalidad distrital de Pichanaki,Municipalidad distrital de Pichanaki,8789958.0,556.6666934,Chanchamayo,No,18
Si,1.65778493,16577.8493416,No,No,28,Reconversión,No,Botadero San Juan de Tulumayo,Junín,San Ramón,460499.0,1691,Municipalidad distrital de San Ramón,Municipalidad distrital de San Ramón,8767194.0,563.38854412,Chanchamayo,No,18
No,0.112727722724,1127.27722724,No,No,1.5,Reconversión,No,Botadero Chongos Bajo,Junín,Chongos Bajo,472913.0,0,MUNICPALIDAD DISTRITAL DE CHONGOS BAJO,Municipalidad distrital de Chongos Bajo,8658387.0,151.235330589,Chupaca,No,18
No,1.391495,13914.954988,No,No,0,Recuperación,No,Botadero Común,Junín,Huamancaca Chico,471850.0,472,Municipalidad provincial de Chupaca,"Municipalidad provincial de Chupaca, Municipalidad distrital de Huamancaca Chico, Municipalidad distrital de Chongos Bajo, Municipalidad distrital de Tres de Diciembre",8663605.0,548.209293,Chupaca,No,18
No,0.01055805,105.58049845,No,No,"0,05",Recuperación,No,Botadero Centro,Junín,Yanacancha,458056.0,1017,Municipalidad distrital de Yanacancha,Municipalidad distrital de Yanacancha,8651038.0,48.06781179,Chupaca,No,18
Si,1.408184,14081.8399614,No,No,"0,5",Recuperación,No,Botadero Alanya,Junín,Ahuac,465996.0,1020,Municipalidad distrital de Ahuac,Municipalidad distrital de Ahuac,8662859.0,499.0588315,Chupaca,No,18
No,0.78420001,7842.00006091,No,No,"0,857",Reconversión,No,Botadero Paraje Huascan,Junín,Huamancaca Chico,472267.0,1408,Municipalidad distrital de Huamancaca Chico,Municipalidad distrital de Huamancaca Chico,8663635.0,372.3576218,Chupaca,No,18
No,0.47301569,4730.15693995,No,No,"0,700",Recuperación,No,Botadero Municipal,Junín,Huachac,464262.0,1619,Municipalidad distrital de Huachac,Municipalidad distrital de Huachac,8671332.0,298.948423,Chupaca,No,18
No,0.0555939323024,555.939323024,No,No,0.016,Recuperación,No,Botadero Mushcapata,Junín,Heroinas Toledo,465820.0,1698,MUNICIPALIDAD DISTRITAL HEROINAS DE TOLEDO,Municipalidad distrital Heroinas de Toledo,8690037.0,94.0850704446,Concepcion,No,18
No,0.07415315,741.53150484,No,No,"0,5",Recuperación,No,Botadero Tiripata,Junín,Mariscal Castilla,490361.0,456,Municipalidad distrital de Mariscal Castilla,Municipalidad distrital de Mariscal Castilla,8717482.0,132.73606487,Concepción,No,18
No,0.0582053,582.05304062,No,No,"0,150",Recuperación,No,Botadero Barrio Junín,Junín,Mito,462670.0,708,Municipalidad distrital de Mito,Municipalidad distrital de Mito,8680468.0,91.3848872,Concepción,No,18
No,0.20356578,2035.65779224,No,No,"0,35",Recuperación,No,Botadero Machairon,Junín,Aco,457610.0,831,Municipalidad distrital de Aco,Municipalidad distrital de Aco,8680369.0,188.65089478,Concepción,No,18
Si,0.76993962,7699.39619182,No,No,"0,6",Recuperación,No,Botadero Aylapampa,Junín,Santa Rosa de Ocopa,466671.0,832,Municipalidad distrital de Santa Rosa de Ocopa,Municipalidad distrital de Santa Rosa de Ocopa,8687584.0,375.83934607,Concepción,No,18
No,0.05341594,534.15944927,No,No,"0,1",Recuperación,No,Botadero Salviapata,Junín,Cochas,489231.0,887,Municipalidad distrital de Cochas,Municipalidad distrital de Cochas,8709881.0,91.23782284,Concepción,No,18
No,0.37043546,3704.35455216,No,No,"0,5",Recuperación,No,Botadero La Isla,Junín,Orcotuna,467757.0,1059,Municipalidad distrital de Orcotuna,Municipalidad distrital de Orcotuna,8677768.0,246.85735919,Concepción,No,18
No,0.05233014,523.30144649,No,No,"0,12",Recuperación,No,Botadero Sector Yialula,Junín,Andamarca,521348.0,1060,Municipalidad distrital de Andamarca,Municipalidad distrital de Andamarca,8703868.0,91.64905977,Concepción,No,18
No,0.06508516,650.85164036,No,No,"0,9",Recuperación,No,Botadero Chicche Corral,Junín,San José de Quero,442125.0,1379,Municipalidad distrital de San José de Quero,Municipalidad distrital de San José de Quero,8663105.0,132.97691008,Concepción,No,18
Si,0.2244848,2244.84798027,No,No,1,Recuperación,No,Botadero Malcopata/Paraje Illpa,Junín,Comas,492007.0,1383,Municipalidad distrital de Comas,Municipalidad distrital de Comas,8703946.0,242.00481218,Concepción,No,18
Si,0.28727643,2872.76433109,No,No,"0,571",Recuperación,No,Botadero Huamanhuaca,Junín,Matahuasi,460261.0,1395,Municipalidad distrital de Matahuasi,Municipalidad distrital de Matahuasi,8687820.0,233.87487423,Concepción,No,18
Si,0.23737224,2373.72239061,No,No,1,Reconversión,No,Botadero Paraje Santa Rosa,Junín,Chongos Alto,469127.0,312,Municipalidad distrital de Chongos Alto,Municipalidad distrital de Chongos Alto,8638812.0,237.60564961,Huancayo,No,18
No,0.69491793,6949.17925436,No,No,"0,3",Recuperación,No,Botadero Paraje Playa Hermosa,Junín,Chupuro,473571.0,313,Municipalidad distrital de Chupuro,Municipalidad distrital de Chupuro,8655518.0,316.70130085,Huancayo,No,18
No,0.4442311,4442.31100287,No,No,"1,5",Recuperación,No,Botadero Cerro San Cristóbal,Junín,Huayucachi,477098.0,400,Municipalidad distrital de Huayucachi,Municipalidad distrital de Huayucachi,8657433.0,332.49312029,Huancayo,No,18
No,0.88078,8807.797231,No,No,2.5,Recuperación,No,Botadero Sector Coyllor,Junín,San Agustín,471287.0,412,Municipalidad distrital de San Agustin de Cajas,Municipalidad distrital de San Agustin de Cajas,8672020.0,439.611203,Huancayo,No,18
No,4.85499,48549.898509,No,No,0,Recuperación,No,Botadero Agua de las Virgenes,Junín,El Tambo,474263.157775,471,Municipalidad distrital de El Tambo,Municipalidad distrital de El Tambo,8666116.38039,936.354606,Huancayo,No,18
No,0.616556,6165.56087,No,No,3.522,Recuperación,Si,Botadero El Molino,Junín,Sicaya,470719.0,547,Municipalidad distrital de Sicaya,Municipalidad distrital de Sicaya,8672050.0,312.706576,Huancayo,No,18
No,0.28644,2864.402952,No,No,0.2,Recuperación,No,Botadero Verde Pampa,Junín,Andamarca,521758.0,551,Municipalidad distrital de Santo Domingo de Acobamba,Municipalidad distrital de Santo Domingo de Acobamba,8699347.0,217.284172,Huancayo,No,18
Si,1.06537082,10653.7082228,Si,Si,250,Recuperación,No,Botadero Barrio Progreso,Junín,Chilca,475166.0,573,Municipalidad provincial de Huancayo,"Municipalidad distrital de Pilcomayo, Municipalidad distrital de Chilca, Municipalidad provincial de Huancayo, Municipalidad distrital de Huancán",8662278.0,587.97603626,Huancayo,No,18
Si,1.97032147,19703.2146654,No,Si,190,Recuperación,No,Botadero La Mejorada,Junín,El Tambo,473759.0,723,Municipalidad distrital de El Tambo,Municipalidad distrital de El Tambo,8667944.0,726.10129698,Huancayo,No,18
No,0.55470112,5547.01118928,No,Si,200,Recuperación,No,Botadero Barrio Mantaro,Junín,Huancan,475049.0,730,Municipalidad provincial de Huancayo,"Municipalidad provincial de Huancayo, Municipalidad distrital de Huancán",8661729.0,369.01566524,Huancayo,No,18
No,3.36261343,33626.1343211,No,No,30,Recuperación,No,Botadero El Edén,Junín,El Tambo,474373.0,749,Municipalidad distrital de El Tambo,Municipalidad distrital de El Tambo,8665692.0,903.60701107,Huancayo,No,18
Si,0.34597434,3459.74344173,No,No,"0,5",Reconversión,No,Botadero Cerro Cuchimachay,Junín,Huacrapuquio,473919.0,1018,Municipalidad distrital de Viques,Municipalidad distrital de Viques,8654051.0,264.3617851,Huancayo,No,18
Si,0.20296966,2029.69660059,No,No,"0,4",Recuperación,No,Botadero Retamal,Junín,Pucara,482138.0,1019,Municipalidad distrital de Pucara,Municipalidad distrital de Pucara,8654750.0,206.00721551,Huancayo,No,18
Si,1.39513264,13951.3264483,No,No,15,Recuperación,No,Botadero Mayopata,Junín,San Jerónimo de Tunan,467712.0,1412,Municipalidad distrital de San Jerónimo de Tunán,Municipalidad distrital de San Jerónimo de Tunán,8678504.0,465.90120523,Huancayo,No,18
Si,0.30202681,3020.26812094,No,No,"1,800",Recuperación,No,Botadero Paraje Cruzpata,Junín,Saño,472982.0,1413,Municipalidad distrital de Saño,Municipalidad distrital de Saño,8679348.0,220.83498129,Huancayo,No,18
No,0.20150645,2015.06454054,No,No,"0,086",Reconversión,No,Botadero Torrio,Junín,Quichuay,470130.0,1563,Municipalidad distrital de Quichuay,Municipalidad distrital de Quichuay,8686146.0,186.78281688,Huancayo,No,18
No,0.23087468,2308.74679701,No,No,"0,286",Recuperación,No,Botadero Paraje Chauca,Junín,Hualhuas,473224.0,1629,Municipalidad distrital de Hualhuas,Municipalidad distrital de Hualhuas,8676980.0,229.28858738,Huancayo,No,18
No,0.16999472,1699.94717765,No,No,"0,286",Recuperación,No,Botadero Sector Rumichaca,Junín,Ingenio,472526.0,1630,Municipalidad distrital de Ingenio,Municipalidad distrital de Ingenio,8685572.0,185.26390572,Huancayo,No,18
No,0.03211781,321.17811864,No,No,"0,12",Recuperación,No,Botadero en el Sector Lampa (Borde de una Carretera),Junín,Pariahuanca,511044.0,1640,Municipalidad distrital de Pariahuanca,Municipalidad distrital de Pariahuanca,8675888.0,71.44513477,Huancayo,No,18
